long_official_team_id,platformGameId,teamID,building_destroyed,destroyed_opponent_buildings,champion_kill,baron_kill,riftHerald_kill,dragon_kill,first_baron_team,first_riftHerald_team,game_end,ward_killed,ward_placed,match_numbers,team_name
109675484017801229,"ESPORTSTMNT01:3413118, ESPORTSTMNT01:3413797, ESPORTSTMNT01:3414077, ESPORTSTMNT01:3414084, ESPORTSTMNT01:3414745, ESPORTSTMNT01:3415719, ESPORTSTMNT02:3211829, ESPORTSTMNT02:3212797, ESPORTSTMNT03:3163986, ESPORTSTMNT03:3165086, ESPORTSTMNT01:3369472, ESPORTSTMNT01:3370513, ESPORTSTMNT01:3383246, ESPORTSTMNT01:3384211, ESPORTSTMNT02:3217499, ESPORTSTMNT02:3217617, ESPORTSTMNT02:3218419, ESPORTSTMNT02:3218545, ESPORTSTMNT02:3219513, ESPORTSTMNT02:3219623, ESPORTSTMNT02:3221014, ESPORTSTMNT03:3189370, ESPORTSTMNT03:3191273, ESPORTSTMNT03:3193436, ESPORTSTMNT03:3193440, ESPORTSTMNT03:3194345, ESPORTSTMNT03:3199250, ESPORTSTMNT03:3200201, ESPORTSTMNT03:3200209, ESPORTSTMNT01:3301927, ESPORTSTMNT01:3305357, ESPORTSTMNT02:3168146, ESPORTSTMNT02:3168156, ESPORTSTMNT03:3086775, ESPORTSTMNT03:3091057, ESPORTSTMNT03:3092939, ESPORTSTMNT03:3096688, ESPORTSTMNT03:3117637, ESPORTSTMNT03:3119630, ESPORTSTMNT03:3119640, ESPORTSTMNT03:3120047, ESPORTSTMNT03:3120562, ESPORTSTMNT03:3121057, ESPORTSTMNT03:3121528, ESPORTSTMNT03:3127611, ESPORTSTMNT03:3128640, ESPORTSTMNT03:3129096, ESPORTSTMNT03:3130076, ESPORTSTMNT03:3131024, ESPORTSTMNT03:3131047, ESPORTSTMNT03:3131058, ESPORTSTMNT03:3144367, ESPORTSTMNT03:3144371, ESPORTSTMNT03:3144372, ESPORTSTMNT03:3145343, ESPORTSTMNT01:3330640, ESPORTSTMNT01:3331580, ESPORTSTMNT01:3331591, ESPORTSTMNT01:3333148, ESPORTSTMNT01:3333149, ESPORTSTMNT01:3335076",8900,363,464,1004,48,81,148,31,42,35,2669,5894,61,Team Bliss
99566406332987990,"ESPORTSTMNT01:3413275, ESPORTSTMNT01:3413908, ESPORTSTMNT01:3413910, ESPORTSTMNT01:3414244, ESPORTSTMNT01:3414858, ESPORTSTMNT01:3415191, ESPORTSTMNT01:3415198, ESPORTSTMNT01:3415800, ESPORTSTMNT02:3215103, ESPORTSTMNT02:3215120, ESPORTSTMNT02:3217606, ESPORTSTMNT02:3219070, ESPORTSTMNT03:3164896, ESPORTSTMNT03:3164897, ESPORTSTMNT01:3372080, ESPORTSTMNT01:3373032, ESPORTSTMNT01:3379805, ESPORTSTMNT01:3380759, ESPORTSTMNT02:3211863, ESPORTSTMNT02:3212846, ESPORTSTMNT02:3219513, ESPORTSTMNT02:3219623, ESPORTSTMNT02:3221014, ESPORTSTMNT03:3191284, ESPORTSTMNT03:3191297, ESPORTSTMNT03:3192723, ESPORTSTMNT03:3193436, ESPORTSTMNT03:3193440, ESPORTSTMNT03:3193694, ESPORTSTMNT03:3194345, ESPORTSTMNT03:3194636, ESPORTSTMNT03:3199250, ESPORTSTMNT03:3200201, ESPORTSTMNT03:3200209, ESPORTSTMNT01:3301956, ESPORTSTMNT01:3303502, ESPORTSTMNT02:3167606, ESPORTSTMNT02:3167607, ESPORTSTMNT03:3086775, ESPORTSTMNT03:3089112, ESPORTSTMNT03:3092927, ESPORTSTMNT03:3095362, ESPORTSTMNT03:3096668, ESPORTSTMNT03:3117637, ESPORTSTMNT03:3119630, ESPORTSTMNT03:3119640, ESPORTSTMNT03:3120562, ESPORTSTMNT03:3121528, ESPORTSTMNT03:3127593, ESPORTSTMNT03:3128623, ESPORTSTMNT03:3129096, ESPORTSTMNT03:3130076, ESPORTSTMNT03:3131024, ESPORTSTMNT03:3131047, ESPORTSTMNT03:3131058, ESPORTSTMNT03:3131231, ESPORTSTMNT03:3131241, ESPORTSTMNT03:3131246, ESPORTSTMNT03:3144367, ESPORTSTMNT03:3144371, ESPORTSTMNT03:3144372, ESPORTSTMNT03:3145343, ESPORTSTMNT01:3330335, ESPORTSTMNT01:3330875, ESPORTSTMNT01:3330891, ESPORTSTMNT01:3331844, ESPORTSTMNT01:3332328, ESPORTSTMNT01:3332334, ESPORTSTMNT01:3332848",10800,417,511,1234,53,71,171,37,38,40,2706,6611,69,The Chiefs
110383487456480967,"ESPORTSTMNT01:3369507, ESPORTSTMNT01:3370548, ESPORTSTMNT01:3380702, ESPORTSTMNT01:3380718, ESPORTSTMNT02:3211829, ESPORTSTMNT02:3212797, ESPORTSTMNT02:3214092, ESPORTSTMNT02:3215081, ESPORTSTMNT02:3219180, ESPORTSTMNT02:3219182, ESPORTSTMNT02:3219551, ESPORTSTMNT02:3221055, ESPORTSTMNT03:3164896, ESPORTSTMNT03:3164897, ESPORTSTMNT03:3189769, ESPORTSTMNT03:3190687, ESPORTSTMNT03:3190711, ESPORTSTMNT03:3192157, ESPORTSTMNT03:3193113",3200,190,93,224,9,16,28,7,8,5,627,1472,19,Vertex ESC
98767991921462763,"ESPORTSTMNT01:3369507, ESPORTSTMNT01:3370548, ESPORTSTMNT01:3382332, ESPORTSTMNT01:3384246, ESPORTSTMNT02:3210604, ESPORTSTMNT02:3211556, ESPORTSTMNT02:3215103, ESPORTSTMNT02:3215120, ESPORTSTMNT02:3217742, ESPORTSTMNT02:3218689, ESPORTSTMNT02:3220101, ESPORTSTMNT02:3221050, ESPORTSTMNT03:3163986, ESPORTSTMNT03:3165086, ESPORTSTMNT03:3189370, ESPORTSTMNT03:3189769, ESPORTSTMNT03:3190687, ESPORTSTMNT03:3190711, ESPORTSTMNT03:3191273, ESPORTSTMNT01:3300993, ESPORTSTMNT01:3304424, ESPORTSTMNT03:3087828, ESPORTSTMNT03:3091057, ESPORTSTMNT03:3092927, ESPORTSTMNT03:3095771, ESPORTSTMNT03:3096269, ESPORTSTMNT03:3119571, ESPORTSTMNT03:3119596, ESPORTSTMNT03:3120021, ESPORTSTMNT03:3120497, ESPORTSTMNT03:3120521, ESPORTSTMNT03:3122015, ESPORTSTMNT03:3122522, ESPORTSTMNT03:3127593, ESPORTSTMNT03:3128623, ESPORTSTMNT03:3126871, ESPORTSTMNT03:3127821, ESPORTSTMNT03:3131231, ESPORTSTMNT03:3131241, ESPORTSTMNT03:3131246",5700,258,310,613,28,32,85,20,16,21,1728,3741,40,Dire Wolves
107437032053655867,"ESPORTSTMNT01:3380702, ESPORTSTMNT01:3380718, ESPORTSTMNT02:3210604, ESPORTSTMNT02:3211556, ESPORTSTMNT01:3372080, ESPORTSTMNT01:3373032, ESPORTSTMNT02:3216960, ESPORTSTMNT02:3217617, ESPORTSTMNT02:3218417, ESPORTSTMNT02:3218545, ESPORTSTMNT02:3219506, ESPORTSTMNT02:3221010, ESPORTSTMNT03:3165403, ESPORTSTMNT03:3166326, ESPORTSTMNT01:3302882, ESPORTSTMNT01:3303502, ESPORTSTMNT02:3166950, ESPORTSTMNT02:3166960, ESPORTSTMNT02:3167931, ESPORTSTMNT02:3168146, ESPORTSTMNT02:3168156, ESPORTSTMNT03:3090069, ESPORTSTMNT03:3092939, ESPORTSTMNT03:3095771, ESPORTSTMNT03:3096295, ESPORTSTMNT03:3120047, ESPORTSTMNT03:3121057",3900,274,89,260,9,13,25,5,5,5,816,1595,27,Kanga Esports
103535282124208038,"ESPORTSTMNT01:3382332, ESPORTSTMNT01:3384246, ESPORTSTMNT02:3219180, ESPORTSTMNT02:3219182, ESPORTSTMNT01:3372094, ESPORTSTMNT01:3374059, ESPORTSTMNT02:3211863, ESPORTSTMNT02:3212846, ESPORTSTMNT02:3217499, ESPORTSTMNT02:3218419, ESPORTSTMNT02:3219506, ESPORTSTMNT02:3221010, ESPORTSTMNT03:3165381, ESPORTSTMNT03:3167229, ESPORTSTMNT03:3191622, ESPORTSTMNT03:3191630, ESPORTSTMNT01:3300993, ESPORTSTMNT01:3305357, ESPORTSTMNT02:3166601, ESPORTSTMNT02:3167573, ESPORTSTMNT03:3086787, ESPORTSTMNT03:3090069, ESPORTSTMNT03:3094871, ESPORTSTMNT03:3095362, ESPORTSTMNT03:3119571, ESPORTSTMNT03:3119596, ESPORTSTMNT03:3120497, ESPORTSTMNT03:3120521, ESPORTSTMNT03:3122522, ESPORTSTMNT03:3127611, ESPORTSTMNT03:3126871, ESPORTSTMNT03:3127821, ESPORTSTMNT03:3128640",5200,219,239,527,22,34,61,16,16,17,1457,3005,33,Pentanet.GG
109675490370327425,"ESPORTSTMNT02:3214092, ESPORTSTMNT02:3215081, ESPORTSTMNT02:3217606, ESPORTSTMNT02:3219070, ESPORTSTMNT02:3220101, ESPORTSTMNT02:3221050, ESPORTSTMNT01:3372094, ESPORTSTMNT01:3374059, ESPORTSTMNT01:3383246, ESPORTSTMNT01:3384211, ESPORTSTMNT02:3210630, ESPORTSTMNT03:3165403, ESPORTSTMNT03:3166326, ESPORTSTMNT01:3302882, ESPORTSTMNT01:3303500, ESPORTSTMNT02:3166950, ESPORTSTMNT02:3166960, ESPORTSTMNT02:3167606, ESPORTSTMNT02:3167607, ESPORTSTMNT02:3167931, ESPORTSTMNT03:3086787, ESPORTSTMNT03:3089112, ESPORTSTMNT03:3096269, ESPORTSTMNT03:3096688",3600,217,88,264,5,19,40,5,11,6,799,1429,24,Ground Zero
101383792887446028,"ESPORTSTMNT02:3217742, ESPORTSTMNT02:3218689, ESPORTSTMNT02:3219551, ESPORTSTMNT02:3221055, ESPORTSTMNT01:3369472, ESPORTSTMNT01:3370513, ESPORTSTMNT01:3379805, ESPORTSTMNT01:3380759, ESPORTSTMNT02:3210630, ESPORTSTMNT02:3216960, ESPORTSTMNT02:3218417, ESPORTSTMNT03:3165381, ESPORTSTMNT03:3167229, ESPORTSTMNT03:3191284, ESPORTSTMNT03:3191297, ESPORTSTMNT03:3191622, ESPORTSTMNT03:3191630, ESPORTSTMNT03:3192157, ESPORTSTMNT03:3192723, ESPORTSTMNT03:3193113, ESPORTSTMNT03:3193694, ESPORTSTMNT03:3194636, ESPORTSTMNT01:3301927, ESPORTSTMNT01:3303500, ESPORTSTMNT02:3166601, ESPORTSTMNT02:3167573, ESPORTSTMNT03:3087828, ESPORTSTMNT03:3094871, ESPORTSTMNT03:3096295, ESPORTSTMNT03:3096668, ESPORTSTMNT03:3120021, ESPORTSTMNT03:3122015",4600,240,174,423,20,31,45,13,16,13,1089,2942,32,MAMMOTH
99294153824386385,"ESPORTSTMNT01:3373466, ESPORTSTMNT01:3378493, ESPORTSTMNT02:3208561, ESPORTSTMNT02:3208994, ESPORTSTMNT02:3209828, ESPORTSTMNT02:3213927, ESPORTSTMNT02:3214284, ESPORTSTMNT02:3216144, ESPORTSTMNT03:3176763, ESPORTSTMNT04:2685321, ESPORTSTMNT01:3410273, ESPORTSTMNT01:3410276, ESPORTSTMNT01:3411210, ESPORTSTMNT01:3412203, ESPORTSTMNT01:3413227, ESPORTSTMNT01:3413229, ESPORTSTMNT01:3414426, ESPORTSTMNT01:3414439, ESPORTSTMNT01:3414442, ESPORTSTMNT01:3415121, ESPORTSTMNT01:3415406, ESPORTSTMNT01:3415408, ESPORTSTMNT03:3177113, ESPORTSTMNT03:3178575, ESPORTSTMNT03:3183664, ESPORTSTMNT03:3186086, ESPORTSTMNT03:3187394, ESPORTSTMNT03:3192696, ESPORTSTMNT03:3194258, ESPORTSTMNT03:3194810, ESPORTSTMNT03:3194842, ESPORTSTMNT04:2673497, ESPORTSTMNT04:2673551, ESPORTSTMNT04:2673677, ESPORTSTMNT04:2674502, ESPORTSTMNT04:2674557, ESPORTSTMNT04:2674560, ESPORTSTMNT04:2675660, ESPORTSTMNT04:2675712, ESPORTSTMNT04:2675729, ESPORTSTMNT04:2675730, ESPORTSTMNT04:2674919, ESPORTSTMNT04:2675920, ESPORTSTMNT04:2675921, ESPORTSTMNT04:2676033, ESPORTSTMNT04:2677008, ESPORTSTMNT04:2678013, ESPORTSTMNT04:2678015, ESPORTSTMNT01:3298877, ESPORTSTMNT01:3301190, ESPORTSTMNT01:3308816, ESPORTSTMNT01:3309516, ESPORTSTMNT02:3139934, ESPORTSTMNT02:3141793, ESPORTSTMNT02:3150844, ESPORTSTMNT02:3151621, ESPORTSTMNT02:3152228, ESPORTSTMNT02:3162683, ESPORTSTMNT01:3324855, ESPORTSTMNT01:3325205, ESPORTSTMNT01:3326540, ESPORTSTMNT01:3331967, ESPORTSTMNT01:3333073, ESPORTSTMNT01:3334011, ESPORTSTMNT01:3334019, ESPORTSTMNT01:3335003, ESPORTSTMNT01:3337648, ESPORTSTMNT01:3338636, ESPORTSTMNT01:3338662, ESPORTSTMNT01:3342164, ESPORTSTMNT01:3342185, ESPORTSTMNT01:3342188, ESPORTSTMNT01:3342189, ESPORTSTMNT01:3342290, ESPORTSTMNT01:3342295, ESPORTSTMNT01:3343111, ESPORTSTMNT01:3343206, ESPORTSTMNT01:3344237, ESPORTSTMNT02:3165238, ESPORTSTMNT03:3115173, ESPORTSTMNT03:3116597, ESPORTSTMNT03:3124976, ESPORTSTMNT06:2775340",12700,492,629,1156,71,94,172,47,51,47,4247,8510,83,Golden Guardians
98767991877340524,"ESPORTSTMNT01:3373466, ESPORTSTMNT01:3375039, ESPORTSTMNT01:3376646, ESPORTSTMNT02:3207804, ESPORTSTMNT02:3209643, ESPORTSTMNT02:3210080, ESPORTSTMNT02:3213623, ESPORTSTMNT02:3214865, ESPORTSTMNT02:3215315, ESPORTSTMNT03:3176763, ESPORTSTMNT03:3179121, ESPORTSTMNT03:3184735, ESPORTSTMNT03:3186073, ESPORTSTMNT03:3186454, ESPORTSTMNT03:3192931, ESPORTSTMNT03:3193364, ESPORTSTMNT01:3408908, ESPORTSTMNT01:3409908, ESPORTSTMNT01:3410017, ESPORTSTMNT01:3413353, ESPORTSTMNT01:3414314, ESPORTSTMNT01:3414318, ESPORTSTMNT01:3416273, ESPORTSTMNT01:3416274, ESPORTSTMNT01:3417173, ESPORTSTMNT01:3417177, ESPORTSTMNT03:3178542, ESPORTSTMNT03:3192653, ESPORTSTMNT03:3194842, ESPORTSTMNT04:2673895, ESPORTSTMNT04:2675883, ESPORTSTMNT04:2675887, ESPORTSTMNT04:2676033, ESPORTSTMNT04:2676104, ESPORTSTMNT04:2677008, ESPORTSTMNT04:2677099, ESPORTSTMNT04:2678013, ESPORTSTMNT04:2678015, ESPORTSTMNT04:2679070, ESPORTSTMNT01:3298856, ESPORTSTMNT01:3300186, ESPORTSTMNT01:3307762, ESPORTSTMNT01:3311377, ESPORTSTMNT01:3325173, ESPORTSTMNT01:3325518, ESPORTSTMNT01:3325730, ESPORTSTMNT02:3139934, ESPORTSTMNT02:3140740, ESPORTSTMNT02:3150832, ESPORTSTMNT02:3151589, ESPORTSTMNT02:3152181, ESPORTSTMNT02:3162683, ESPORTSTMNT02:3164252, ESPORTSTMNT03:3115161, ESPORTSTMNT03:3115567, ESPORTSTMNT03:3125864, ESPORTSTMNT06:2775338, ESPORTSTMNT01:3324874, ESPORTSTMNT01:3330766, ESPORTSTMNT01:3332769, ESPORTSTMNT01:3332778, ESPORTSTMNT01:3332787, ESPORTSTMNT01:3336443, ESPORTSTMNT01:3337340, ESPORTSTMNT01:3338344, ESPORTSTMNT01:3342290, ESPORTSTMNT01:3342295, ESPORTSTMNT01:3343206, ESPORTSTMNT01:3344237",9800,352,573,983,62,77,181,38,34,48,3524,7387,69,Cloud9
98767991860392497,"ESPORTSTMNT01:3373511, ESPORTSTMNT01:3376068, ESPORTSTMNT01:3376646, ESPORTSTMNT02:3207756, ESPORTSTMNT02:3208604, ESPORTSTMNT02:3208994, ESPORTSTMNT02:3214927, ESPORTSTMNT02:3215249, ESPORTSTMNT02:3216120, ESPORTSTMNT01:3401372, ESPORTSTMNT01:3401413, ESPORTSTMNT01:3402369, ESPORTSTMNT01:3403374, ESPORTSTMNT01:3403380, ESPORTSTMNT01:3408355, ESPORTSTMNT01:3408364, ESPORTSTMNT01:3408372, ESPORTSTMNT01:3409279, ESPORTSTMNT01:3409320, ESPORTSTMNT03:3175740, ESPORTSTMNT03:3178172, ESPORTSTMNT03:3178575, ESPORTSTMNT03:3184662, ESPORTSTMNT03:3187377, ESPORTSTMNT03:3188009, ESPORTSTMNT03:3192653, ESPORTSTMNT03:3194274, ESPORTSTMNT03:3194803, ESPORTSTMNT01:3299893, ESPORTSTMNT01:3301178, ESPORTSTMNT01:3307762, ESPORTSTMNT01:3310374, ESPORTSTMNT02:3139949, ESPORTSTMNT02:3140782, ESPORTSTMNT02:3150844, ESPORTSTMNT02:3152211, ESPORTSTMNT02:3152568, ESPORTSTMNT02:3164252, ESPORTSTMNT01:3325223, ESPORTSTMNT01:3325480, ESPORTSTMNT01:3325749, ESPORTSTMNT02:3162712, ESPORTSTMNT03:3114599, ESPORTSTMNT03:3116100, ESPORTSTMNT03:3124976, ESPORTSTMNT03:3125428",7600,381,274,539,29,39,99,19,18,20,2157,4586,46,TSM
98926509885559666,"ESPORTSTMNT01:3373511, ESPORTSTMNT01:3376571, ESPORTSTMNT02:3208818, ESPORTSTMNT02:3209624, ESPORTSTMNT02:3211039, ESPORTSTMNT02:3213623, ESPORTSTMNT02:3213927, ESPORTSTMNT02:3214268, ESPORTSTMNT03:3184735, ESPORTSTMNT04:2684346, ESPORTSTMNT01:3401640, ESPORTSTMNT01:3402561, ESPORTSTMNT01:3402602, ESPORTSTMNT01:3403577, ESPORTSTMNT01:3409559, ESPORTSTMNT01:3409583, ESPORTSTMNT01:3409589, ESPORTSTMNT01:3409592, ESPORTSTMNT01:3412967, ESPORTSTMNT01:3412971, ESPORTSTMNT01:3413045, ESPORTSTMNT01:3414014, ESPORTSTMNT01:3414426, ESPORTSTMNT01:3414439, ESPORTSTMNT01:3414442, ESPORTSTMNT01:3415406, ESPORTSTMNT01:3415408, ESPORTSTMNT01:3416179, ESPORTSTMNT01:3416186, ESPORTSTMNT01:3417100, ESPORTSTMNT01:3417103, ESPORTSTMNT01:3417104, ESPORTSTMNT03:3174818, ESPORTSTMNT03:3179181, ESPORTSTMNT03:3179547, ESPORTSTMNT03:3187350, ESPORTSTMNT03:3188009, ESPORTSTMNT03:3193869, ESPORTSTMNT03:3194258, ESPORTSTMNT03:3194574, ESPORTSTMNT01:3297964, ESPORTSTMNT01:3301190, ESPORTSTMNT01:3308783, ESPORTSTMNT01:3311408, ESPORTSTMNT02:3139796, ESPORTSTMNT02:3139949, ESPORTSTMNT02:3148844, ESPORTSTMNT02:3151589, ESPORTSTMNT02:3153139, ESPORTSTMNT03:3125864, ESPORTSTMNT01:3324554, ESPORTSTMNT01:3326246, ESPORTSTMNT02:3162662, ESPORTSTMNT02:3163371, ESPORTSTMNT03:3114599, ESPORTSTMNT03:3115173, ESPORTSTMNT03:3124379",8300,375,449,737,48,69,143,30,33,29,3218,5779,57,Team Liquid Honda
99294153828264740,"ESPORTSTMNT01:3373576, ESPORTSTMNT01:3376629, ESPORTSTMNT02:3207804, ESPORTSTMNT02:3209665, ESPORTSTMNT02:3212009, ESPORTSTMNT02:3214306, ESPORTSTMNT02:3214927, ESPORTSTMNT02:3216144, ESPORTSTMNT03:3186073, ESPORTSTMNT04:2684346, ESPORTSTMNT01:3409559, ESPORTSTMNT01:3409583, ESPORTSTMNT01:3409589, ESPORTSTMNT01:3409592, ESPORTSTMNT03:3175763, ESPORTSTMNT03:3178195, ESPORTSTMNT03:3179547, ESPORTSTMNT03:3184758, ESPORTSTMNT03:3187377, ESPORTSTMNT03:3192430, ESPORTSTMNT03:3192666, ESPORTSTMNT03:3194810, ESPORTSTMNT03:3194836, ESPORTSTMNT01:3298902, ESPORTSTMNT01:3301178, ESPORTSTMNT01:3308783, ESPORTSTMNT01:3311275, ESPORTSTMNT02:3139954, ESPORTSTMNT02:3140740, ESPORTSTMNT02:3150774, ESPORTSTMNT02:3151621, ESPORTSTMNT02:3152188, ESPORTSTMNT03:3115161, ESPORTSTMNT01:3324865, ESPORTSTMNT01:3324890, ESPORTSTMNT01:3325223, ESPORTSTMNT01:3325814, ESPORTSTMNT01:3326454, ESPORTSTMNT01:3330530, ESPORTSTMNT01:3331467, ESPORTSTMNT01:3331486, ESPORTSTMNT01:3331967, ESPORTSTMNT01:3333073, ESPORTSTMNT01:3334011, ESPORTSTMNT01:3334019, ESPORTSTMNT01:3335003, ESPORTSTMNT02:3161695, ESPORTSTMNT02:3163371, ESPORTSTMNT03:3114509, ESPORTSTMNT03:3124972, ESPORTSTMNT06:2775340",7500,398,312,577,37,40,127,24,18,22,2570,4862,51,100 Thieves
98926509892121852,"ESPORTSTMNT01:3373576, ESPORTSTMNT01:3376068, ESPORTSTMNT01:3378493, ESPORTSTMNT02:3207834, ESPORTSTMNT02:3209643, ESPORTSTMNT02:3211054, ESPORTSTMNT02:3213593, ESPORTSTMNT02:3214268, ESPORTSTMNT02:3214937, ESPORTSTMNT03:3192931, ESPORTSTMNT03:3175763, ESPORTSTMNT03:3177113, ESPORTSTMNT03:3177481, ESPORTSTMNT03:3185647, ESPORTSTMNT03:3187024, ESPORTSTMNT03:3187350, ESPORTSTMNT03:3194274, ESPORTSTMNT03:3194522, ESPORTSTMNT01:3298877, ESPORTSTMNT01:3300186, ESPORTSTMNT01:3308753, ESPORTSTMNT01:3311275, ESPORTSTMNT01:3325173, ESPORTSTMNT02:3139796, ESPORTSTMNT02:3141970, ESPORTSTMNT02:3148829, ESPORTSTMNT02:3152211, ESPORTSTMNT02:3153529, ESPORTSTMNT01:3324874, ESPORTSTMNT01:3325749, ESPORTSTMNT01:3326540, ESPORTSTMNT01:3330530, ESPORTSTMNT01:3331467, ESPORTSTMNT01:3331486, ESPORTSTMNT01:3336443, ESPORTSTMNT01:3337340, ESPORTSTMNT01:3338344, ESPORTSTMNT01:3342164, ESPORTSTMNT01:3342185, ESPORTSTMNT01:3342188, ESPORTSTMNT01:3342189, ESPORTSTMNT01:3343111, ESPORTSTMNT02:3161695, ESPORTSTMNT02:3163394, ESPORTSTMNT03:3115587, ESPORTSTMNT03:3116064, ESPORTSTMNT03:3123916, ESPORTSTMNT03:3124379",6900,305,336,616,41,59,105,25,31,25,2432,5011,48,FlyQuest
98926509883054987,"ESPORTSTMNT01:3374504, ESPORTSTMNT01:3375039, ESPORTSTMNT01:3378516, ESPORTSTMNT02:3208561, ESPORTSTMNT02:3208818, ESPORTSTMNT02:3211054, ESPORTSTMNT02:3214306, ESPORTSTMNT02:3216120, ESPORTSTMNT02:3216444, ESPORTSTMNT03:3179121, ESPORTSTMNT01:3408355, ESPORTSTMNT01:3408364, ESPORTSTMNT01:3408372, ESPORTSTMNT01:3409279, ESPORTSTMNT01:3409320, ESPORTSTMNT01:3413227, ESPORTSTMNT01:3413229, ESPORTSTMNT01:3415121, ESPORTSTMNT03:3177481, ESPORTSTMNT03:3183997, ESPORTSTMNT03:3184662, ESPORTSTMNT03:3187432, ESPORTSTMNT03:3192430, ESPORTSTMNT03:3192696, ESPORTSTMNT03:3193869, ESPORTSTMNT03:3194836, ESPORTSTMNT01:3298902, ESPORTSTMNT01:3300211, ESPORTSTMNT01:3308842, ESPORTSTMNT01:3311408, ESPORTSTMNT02:3141821, ESPORTSTMNT02:3141970, ESPORTSTMNT02:3150832, ESPORTSTMNT02:3152228, ESPORTSTMNT02:3152568, ESPORTSTMNT03:3115567, ESPORTSTMNT01:3324855, ESPORTSTMNT01:3325480, ESPORTSTMNT01:3326246, ESPORTSTMNT02:3160853, ESPORTSTMNT02:3163394, ESPORTSTMNT03:3116154, ESPORTSTMNT03:3124972, ESPORTSTMNT06:2775347",6500,412,249,466,20,38,72,11,25,14,2368,4432,44,Dignitas
98767991930907107,"ESPORTSTMNT01:3374504, ESPORTSTMNT01:3376571, ESPORTSTMNT02:3208604, ESPORTSTMNT02:3209828, ESPORTSTMNT02:3212009, ESPORTSTMNT02:3214601, ESPORTSTMNT02:3214937, ESPORTSTMNT02:3215315, ESPORTSTMNT04:2683333, ESPORTSTMNT03:3175740, ESPORTSTMNT03:3178542, ESPORTSTMNT03:3179181, ESPORTSTMNT03:3184758, ESPORTSTMNT03:3186086, ESPORTSTMNT03:3187432, ESPORTSTMNT03:3192370, ESPORTSTMNT03:3193826, ESPORTSTMNT03:3194522, ESPORTSTMNT01:3297964, ESPORTSTMNT01:3301201, ESPORTSTMNT01:3308842, ESPORTSTMNT01:3309516, ESPORTSTMNT01:3325518, ESPORTSTMNT02:3139954, ESPORTSTMNT02:3140782, ESPORTSTMNT02:3148829, ESPORTSTMNT02:3152181, ESPORTSTMNT02:3152523, ESPORTSTMNT01:3324865, ESPORTSTMNT01:3326234, ESPORTSTMNT02:3162662, ESPORTSTMNT02:3164302, ESPORTSTMNT03:3116154, ESPORTSTMNT03:3116597, ESPORTSTMNT03:3123916, ESPORTSTMNT03:3125428",5400,346,152,352,14,21,63,9,10,9,1726,3745,36,Immortals Progressive
106972778172351142,"ESPORTSTMNT01:3374524, ESPORTSTMNT01:3376629, ESPORTSTMNT02:3207756, ESPORTSTMNT02:3209624, ESPORTSTMNT02:3210080, ESPORTSTMNT02:3213593, ESPORTSTMNT02:3214284, ESPORTSTMNT02:3216444, ESPORTSTMNT03:3193364, ESPORTSTMNT04:2683333, ESPORTSTMNT01:3401640, ESPORTSTMNT01:3402561, ESPORTSTMNT01:3402602, ESPORTSTMNT01:3403577, ESPORTSTMNT01:3410273, ESPORTSTMNT01:3410276, ESPORTSTMNT01:3411210, ESPORTSTMNT01:3412203, ESPORTSTMNT01:3413353, ESPORTSTMNT01:3414314, ESPORTSTMNT01:3414318, ESPORTSTMNT01:3416179, ESPORTSTMNT01:3416186, ESPORTSTMNT01:3416273, ESPORTSTMNT01:3416274, ESPORTSTMNT01:3417100, ESPORTSTMNT01:3417103, ESPORTSTMNT01:3417104, ESPORTSTMNT01:3417173, ESPORTSTMNT01:3417177, ESPORTSTMNT03:3174818, ESPORTSTMNT03:3178172, ESPORTSTMNT03:3178517, ESPORTSTMNT03:3183997, ESPORTSTMNT03:3185647, ESPORTSTMNT03:3187394, ESPORTSTMNT03:3192666, ESPORTSTMNT03:3193826",5900,275,309,581,44,36,91,22,16,21,1986,5808,38,NRG
